,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,year
18,0.656,0.756,11,-6.516,0,0.0399,0.00785,3.49e-05,0.0927,0.542,118.56,audio_features,3ztKHejzVoxJRKSZHFFMdJ,spotify:track:3ztKHejzVoxJRKSZHFFMdJ,https://api.spotify.com/v1/tracks/3ztKHejzVoxJRKSZHFFMdJ,https://api.spotify.com/v1/audio-analysis/3ztKHejzVoxJRKSZHFFMdJ,478107,4,Twilight Zone,1983
19,0.585,0.795,2,-8.269,0,0.0358,0.0412,0.291,0.0834,0.865,109.011,audio_features,6CT0MVgHnoAUXrSrnlwfWx,spotify:track:6CT0MVgHnoAUXrSrnlwfWx,https://api.spotify.com/v1/tracks/6CT0MVgHnoAUXrSrnlwfWx,https://api.spotify.com/v1/audio-analysis/6CT0MVgHnoAUXrSrnlwfWx,326747,4,I Know There's Something Going On,1983
20,0.851,0.808,0,-4.695,1,0.0355,0.0712,0.0504,0.156,0.89,110.566,audio_features,7LmDmvqagpX0PKxveGtZTa,spotify:track:7LmDmvqagpX0PKxveGtZTa,https://api.spotify.com/v1/tracks/7LmDmvqagpX0PKxveGtZTa,https://api.spotify.com/v1/audio-analysis/7LmDmvqagpX0PKxveGtZTa,229653,4,Jeopardy,1983
21,0.934,0.419,2,-13.264,1,0.17,0.333,1.74e-05,0.12,0.878,120.973,audio_features,3N2nIBN3a9J40PIij4gW5F,spotify:track:3N2nIBN3a9J40PIij4gW5F,https://api.spotify.com/v1/tracks/3N2nIBN3a9J40PIij4gW5F,https://api.spotify.com/v1/audio-analysis/3N2nIBN3a9J40PIij4gW5F,194000,4,Electric Avenue,1983
22,0.799,0.755,9,-11.538,1,0.0419,0.108,0.169,0.0661,0.975,128.695,audio_features,6HYf9ZEZKuxy581QVmYA6c,spotify:track:6HYf9ZEZKuxy581QVmYA6c,https://api.spotify.com/v1/tracks/6HYf9ZEZKuxy581QVmYA6c,https://api.spotify.com/v1/audio-analysis/6HYf9ZEZKuxy581QVmYA6c,221267,4,She Blinded Me with Science,1983
23,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,audio_features,2374M0fQpWi3dLnB54qaLX,spotify:track:2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/tracks/2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/audio-analysis/2374M0fQpWi3dLnB54qaLX,295893,4,Africa,1983
24,0.789,0.808,1,-6.176,1,0.0881,0.148,1.32e-05,0.84,0.803,123.011,audio_features,4N1dFbXmRng8qJ3KdJrbLr,spotify:track:4N1dFbXmRng8qJ3KdJrbLr,https://api.spotify.com/v1/tracks/4N1dFbXmRng8qJ3KdJrbLr,https://api.spotify.com/v1/audio-analysis/4N1dFbXmRng8qJ3KdJrbLr,188373,4,Little Red Corvette,1983
25,0.598,0.901,2,-6.081,1,0.0359,0.116,0.0401,0.178,0.814,153.24,audio_features,4cMHCRLPNoEbpnl2rz6GS9,spotify:track:4cMHCRLPNoEbpnl2rz6GS9,https://api.spotify.com/v1/tracks/4cMHCRLPNoEbpnl2rz6GS9,https://api.spotify.com/v1/audio-analysis/4cMHCRLPNoEbpnl2rz6GS9,231120,4,Back on the Chain Gang,1983
26,0.624,0.306,2,-11.831,1,0.0318,0.634,2.67e-05,0.0632,0.227,139.912,audio_features,4U6mBgGP8FXN6UH4T3AJhu,spotify:track:4U6mBgGP8FXN6UH4T3AJhu,https://api.spotify.com/v1/tracks/4U6mBgGP8FXN6UH4T3AJhu,https://api.spotify.com/v1/audio-analysis/4U6mBgGP8FXN6UH4T3AJhu,232667,4,Up Where We Belong,1983
27,0.663,0.482,1,-12.093,1,0.0479,0.186,0.0,0.0521,0.314,144.13,audio_features,7C0rG4oWO7VeZcffyW1sK9,spotify:track:7C0rG4oWO7VeZcffyW1sK9,https://api.spotify.com/v1/tracks/7C0rG4oWO7VeZcffyW1sK9,https://api.spotify.com/v1/audio-analysis/7C0rG4oWO7VeZcffyW1sK9,328707,4,Mr. Roboto,1983
28,0.329,0.235,10,-7.699,1,0.0303,0.918,0.0,0.137,0.22,171.006,audio_features,69vToJ9BMbbLlFZo7k7A7B,spotify:track:69vToJ9BMbbLlFZo7k7A7B,https://api.spotify.com/v1/tracks/69vToJ9BMbbLlFZo7k7A7B,https://api.spotify.com/v1/audio-analysis/69vToJ9BMbbLlFZo7k7A7B,204326,3,You Are,1983
29,0.694,0.716,7,-7.468,1,0.0513,0.00909,0.000814,0.0772,0.889,121.427,audio_features,0ROtxObpdDA25o5DriPSOk,spotify:track:0ROtxObpdDA25o5DriPSOk,https://api.spotify.com/v1/tracks/0ROtxObpdDA25o5DriPSOk,https://api.spotify.com/v1/audio-analysis/0ROtxObpdDA25o5DriPSOk,337187,4,Der Kommissar,1983
30,0.798,0.292,0,-17.112,1,0.0777,0.152,0.00101,0.185,0.812,98.653,audio_features,1taGkdO3DQsNRIQrarhVvc,spotify:track:1taGkdO3DQsNRIQrarhVvc,https://api.spotify.com/v1/tracks/1taGkdO3DQsNRIQrarhVvc,https://api.spotify.com/v1/audio-analysis/1taGkdO3DQsNRIQrarhVvc,281160,4,Puttin' on the Ritz,1983
31,0.805,0.602,0,-9.7,0,0.0579,0.119,0.000122,0.0581,0.744,94.382,audio_features,3VZmChrnVW8JK6ano4gSED,spotify:track:3VZmChrnVW8JK6ano4gSED,https://api.spotify.com/v1/tracks/3VZmChrnVW8JK6ano4gSED,https://api.spotify.com/v1/audio-analysis/3VZmChrnVW8JK6ano4gSED,238600,4,Sexual Healing,1983
32,0.711,0.609,0,-9.042,1,0.0764,0.381,1.24e-06,0.204,0.674,118.132,audio_features,0ZfZaT7NByalxa6bct5G67,spotify:track:0ZfZaT7NByalxa6bct5G67,https://api.spotify.com/v1/tracks/0ZfZaT7NByalxa6bct5G67,https://api.spotify.com/v1/audio-analysis/0ZfZaT7NByalxa6bct5G67,224733,4,(Keep Feeling) Fascination,1983
33,0.72,0.54,0,-14.025,0,0.0361,0.512,0.0,0.0403,0.923,116.956,audio_features,7J2Oy8QVCd5DWMMnBuDzd0,spotify:track:7J2Oy8QVCd5DWMMnBuDzd0,https://api.spotify.com/v1/tracks/7J2Oy8QVCd5DWMMnBuDzd0,https://api.spotify.com/v1/audio-analysis/7J2Oy8QVCd5DWMMnBuDzd0,223893,4,Time (Clock of the Heart),1983
34,0.632,0.582,5,-13.461,1,0.044,0.0803,0.00351,0.0832,0.578,101.641,audio_features,4t5lrf5rFX6JWAUPKCDlKk,spotify:track:4t5lrf5rFX6JWAUPKCDlKk,https://api.spotify.com/v1/tracks/4t5lrf5rFX6JWAUPKCDlKk,https://api.spotify.com/v1/audio-analysis/4t5lrf5rFX6JWAUPKCDlKk,165507,4,The Safety Dance,1983
35,0.64,0.568,7,-10.6,1,0.524,0.29,0.0,0.107,0.702,95.492,audio_features,1Qa9FSirMhxlMxN1nbCkTB,spotify:track:1Qa9FSirMhxlMxN1nbCkTB,https://api.spotify.com/v1/tracks/1Qa9FSirMhxlMxN1nbCkTB,https://api.spotify.com/v1/audio-analysis/1Qa9FSirMhxlMxN1nbCkTB,59667,4,Mickey,1983
36,0.63,0.711,10,-9.34,1,0.0472,0.299,0.0,0.0813,0.659,96.912,audio_features,1OppEieGNdItZbE14gLBEv,spotify:track:1OppEieGNdItZbE14gLBEv,https://api.spotify.com/v1/tracks/1OppEieGNdItZbE14gLBEv,https://api.spotify.com/v1/audio-analysis/1OppEieGNdItZbE14gLBEv,167933,4,You Can't Hurry Love,1983
37,0.451,0.962,0,-3.947,1,0.0734,0.0188,3.17e-06,0.277,0.377,131.435,audio_features,4ECNtOnqzxutZkXP4TE3n3,spotify:track:4ECNtOnqzxutZkXP4TE3n3,https://api.spotify.com/v1/tracks/4ECNtOnqzxutZkXP4TE3n3,https://api.spotify.com/v1/audio-analysis/4ECNtOnqzxutZkXP4TE3n3,323707,4,Separate Ways (Worlds Apart),1983
38,0.748,0.302,0,-15.334,1,0.028,0.835,0.298,0.198,0.815,95.614,audio_features,1ANmX8emjTaiR5BPeswuNi,spotify:track:1ANmX8emjTaiR5BPeswuNi,https://api.spotify.com/v1/tracks/1ANmX8emjTaiR5BPeswuNi,https://api.spotify.com/v1/audio-analysis/1ANmX8emjTaiR5BPeswuNi,258013,4,One on One,1983
39,0.543,0.227,8,-11.247,1,0.0298,0.767,4.29e-05,0.103,0.292,123.548,audio_features,5vXsj8L4DK1gGQ43BBG028,spotify:track:5vXsj8L4DK1gGQ43BBG028,https://api.spotify.com/v1/tracks/5vXsj8L4DK1gGQ43BBG028,https://api.spotify.com/v1/audio-analysis/5vXsj8L4DK1gGQ43BBG028,234560,4,We've Got Tonight,1983
40,0.802,0.502,11,-7.136,0,0.059,0.856,0.0,0.256,0.675,123.097,audio_features,5SnQILxl7lE7J8bRgM3NSb,spotify:track:5SnQILxl7lE7J8bRgM3NSb,https://api.spotify.com/v1/tracks/5SnQILxl7lE7J8bRgM3NSb,https://api.spotify.com/v1/audio-analysis/5SnQILxl7lE7J8bRgM3NSb,208293,4,1999,1983
41,0.679,0.609,0,-9.482,0,0.0347,0.0957,0.00113,0.0474,0.695,132.467,audio_features,5yogRsv5ggT6iCnFgvdpho,spotify:track:5yogRsv5ggT6iCnFgvdpho,https://api.spotify.com/v1/tracks/5yogRsv5ggT6iCnFgvdpho,https://api.spotify.com/v1/audio-analysis/5yogRsv5ggT6iCnFgvdpho,198000,4,Stray Cat Strut,1983
42,0.69,0.837,7,-8.312,1,0.0289,0.127,7.2e-06,0.102,0.967,113.817,audio_features,59xhCcRskqyMtKzdvLZDfV,spotify:track:59xhCcRskqyMtKzdvLZDfV,https://api.spotify.com/v1/tracks/59xhCcRskqyMtKzdvLZDfV,https://api.spotify.com/v1/audio-analysis/59xhCcRskqyMtKzdvLZDfV,230160,4,Allentown,1983
43,0.638,0.783,11,-9.455,0,0.0435,0.00736,0.0447,0.0381,0.637,115.269,audio_features,6sleEAnBH0sZMe0pOQNidG,spotify:track:6sleEAnBH0sZMe0pOQNidG,https://api.spotify.com/v1/tracks/6sleEAnBH0sZMe0pOQNidG,https://api.spotify.com/v1/audio-analysis/6sleEAnBH0sZMe0pOQNidG,297093,4,Stand Back,1983
44,0.565,0.894,8,-5.241,1,0.175,0.00777,0.0,0.49,0.737,182.262,audio_features,6kCJMxv445L2okuTiou1fR,spotify:track:6kCJMxv445L2okuTiou1fR,https://api.spotify.com/v1/tracks/6kCJMxv445L2okuTiou1fR,https://api.spotify.com/v1/audio-analysis/6kCJMxv445L2okuTiou1fR,229200,4,Tell Her About It,1983
45,0.611,0.777,7,-5.853,1,0.0376,0.127,0.0,0.519,0.682,149.26,audio_features,3yWAyRHfclztY1TzF2gAUD,spotify:track:3yWAyRHfclztY1TzF2gAUD,https://api.spotify.com/v1/tracks/3yWAyRHfclztY1TzF2gAUD,https://api.spotify.com/v1/audio-analysis/3yWAyRHfclztY1TzF2gAUD,219373,4,Always Something There to Remind Me,1983
46,0.555,0.698,0,-8.874,1,0.0287,0.403,0.0,0.0851,0.816,168.12,audio_features,013AWvizllIUEC2FOBzOnh,spotify:track:013AWvizllIUEC2FOBzOnh,https://api.spotify.com/v1/tracks/013AWvizllIUEC2FOBzOnh,https://api.spotify.com/v1/audio-analysis/013AWvizllIUEC2FOBzOnh,277267,4,Truly,1983
47,0.456,0.874,10,-4.129,0,0.114,0.0595,1.12e-05,0.111,0.5,200.179,audio_features,5qRRiqndqXaq2QBudIrkYU,spotify:track:5qRRiqndqXaq2QBudIrkYU,https://api.spotify.com/v1/tracks/5qRRiqndqXaq2QBudIrkYU,https://api.spotify.com/v1/audio-analysis/5qRRiqndqXaq2QBudIrkYU,204093,4,Dirty Laundry,1983
48,0.681,0.527,9,-10.422,1,0.0561,0.225,0.0,0.0989,0.707,81.425,audio_features,4IT6vDuKprKl6jyVndlY8V,spotify:track:4IT6vDuKprKl6jyVndlY8V,https://api.spotify.com/v1/tracks/4IT6vDuKprKl6jyVndlY8V,https://api.spotify.com/v1/audio-analysis/4IT6vDuKprKl6jyVndlY8V,222333,4,The Girl Is Mine,1983
49,0.702,0.871,10,-6.728,0,0.0926,0.127,4.18e-05,0.0819,0.664,107.982,audio_features,6WEBIVqiEsevfgJefTyuQQ,spotify:track:6WEBIVqiEsevfgJefTyuQQ,https://api.spotify.com/v1/tracks/6WEBIVqiEsevfgJefTyuQQ,https://api.spotify.com/v1/audio-analysis/6WEBIVqiEsevfgJefTyuQQ,221520,4,Too Shy,1983
50,0.624,0.991,1,-3.467,0,0.135,0.0289,0.0107,0.0477,0.535,95.472,audio_features,760xFXFj5Fksa3jawSCn5g,spotify:track:760xFXFj5Fksa3jawSCn5g,https://api.spotify.com/v1/tracks/760xFXFj5Fksa3jawSCn5g,https://api.spotify.com/v1/audio-analysis/760xFXFj5Fksa3jawSCn5g,209213,4,Goody Two-Shoes,1983
51,0.797,0.872,9,-6.727,0,0.0575,0.291,0.0,0.284,0.866,129.885,audio_features,56KqaFSGTb7ifpt16t5Y1N,spotify:track:56KqaFSGTb7ifpt16t5Y1N,https://api.spotify.com/v1/tracks/56KqaFSGTb7ifpt16t5Y1N,https://api.spotify.com/v1/audio-analysis/56KqaFSGTb7ifpt16t5Y1N,222427,4,Rock the Casbah,1983
52,0.592,0.205,9,-14.601,1,0.048,0.896,5.46e-05,0.119,0.378,140.282,audio_features,2hitsKa8SthKhRJBXUHbIv,spotify:track:2hitsKa8SthKhRJBXUHbIv,https://api.spotify.com/v1/tracks/2hitsKa8SthKhRJBXUHbIv,https://api.spotify.com/v1/audio-analysis/2hitsKa8SthKhRJBXUHbIv,179760,4,Our House,1983
53,0.646,0.809,1,-3.99,0,0.0282,0.0854,0.0,0.0806,0.588,139.2,audio_features,3iA4foXIFpekwHyma7pRs1,spotify:track:3iA4foXIFpekwHyma7pRs1,https://api.spotify.com/v1/tracks/3iA4foXIFpekwHyma7pRs1,https://api.spotify.com/v1/audio-analysis/3iA4foXIFpekwHyma7pRs1,229467,4,Overkill,1983
54,0.57,0.967,7,-4.956,1,0.076,0.0218,6.44e-06,0.285,0.776,124.856,audio_features,0lJK5ZmN9K4IaEi6QHj5W8,spotify:track:0lJK5ZmN9K4IaEi6QHj5W8,https://api.spotify.com/v1/tracks/0lJK5ZmN9K4IaEi6QHj5W8,https://api.spotify.com/v1/audio-analysis/0lJK5ZmN9K4IaEi6QHj5W8,249667,4,Is There Something I Should Know?,1983
55,0.523,0.714,11,-6.021,1,0.0367,0.658,5.2e-06,0.0785,0.659,78.211,audio_features,5BkGp7FLUUpKgWl29jBK0J,spotify:track:5BkGp7FLUUpKgWl29jBK0J,https://api.spotify.com/v1/tracks/5BkGp7FLUUpKgWl29jBK0J,https://api.spotify.com/v1/audio-analysis/5BkGp7FLUUpKgWl29jBK0J,216120,4,Gloria,1983
56,0.636,0.907,9,-5.96,0,0.0429,0.135,1.16e-06,0.0989,0.465,129.063,audio_features,6VtP2yma4hAdriyLHAunYN,spotify:track:6VtP2yma4hAdriyLHAunYN,https://api.spotify.com/v1/tracks/6VtP2yma4hAdriyLHAunYN,https://api.spotify.com/v1/audio-analysis/6VtP2yma4hAdriyLHAunYN,227213,4,Affair of the Heart,1983
57,0.689,0.789,2,-8.565,1,0.0359,0.0684,0.000516,0.297,0.631,110.739,audio_features,7HF88mJXq8DpotZohoW2mo,spotify:track:7HF88mJXq8DpotZohoW2mo,https://api.spotify.com/v1/tracks/7HF88mJXq8DpotZohoW2mo,https://api.spotify.com/v1/audio-analysis/7HF88mJXq8DpotZohoW2mo,240667,4,She's a Beauty,1983
58,0.691,0.632,1,-7.598,1,0.0513,0.122,0.0,0.0646,0.488,169.982,audio_features,4kfeRwpq5KUaqTkgi4TbDF,spotify:track:4kfeRwpq5KUaqTkgi4TbDF,https://api.spotify.com/v1/tracks/4kfeRwpq5KUaqTkgi4TbDF,https://api.spotify.com/v1/audio-analysis/4kfeRwpq5KUaqTkgi4TbDF,205666,4,Solitaire,1983
59,0.41,0.24,1,-14.55,1,0.0318,0.318,2e-06,0.0741,0.167,112.808,audio_features,0huaODTI1xKsfJJk8EJEkf,spotify:track:0huaODTI1xKsfJJk8EJEkf,https://api.spotify.com/v1/tracks/0huaODTI1xKsfJJk8EJEkf,https://api.spotify.com/v1/audio-analysis/0huaODTI1xKsfJJk8EJEkf,296107,4,Don't Let It End,1983
60,0.541,0.44,10,-12.206,1,0.031,0.191,0.0,0.114,0.232,140.273,audio_features,3RMeOetCdXttthQK0clPuz,spotify:track:3RMeOetCdXttthQK0clPuz,https://api.spotify.com/v1/tracks/3RMeOetCdXttthQK0clPuz,https://api.spotify.com/v1/audio-analysis/3RMeOetCdXttthQK0clPuz,255667,4,How Am I Supposed to Live Without You,1983
61,0.651,0.699,4,-7.867,0,0.0277,0.039,0.0659,0.124,0.832,133.793,audio_features,5Ei9o2fHEnfHb84YrPuz4v,spotify:track:5Ei9o2fHEnfHb84YrPuz4v,https://api.spotify.com/v1/tracks/5Ei9o2fHEnfHb84YrPuz4v,https://api.spotify.com/v1/audio-analysis/5Ei9o2fHEnfHb84YrPuz4v,333817,4,China Girl,1983
62,0.491,0.751,7,-11.549,1,0.0686,0.23,1.22e-05,0.0666,0.916,152.43,audio_features,0cTwMCvozZBj8jCq6o27nk,spotify:track:0cTwMCvozZBj8jCq6o27nk,https://api.spotify.com/v1/tracks/0cTwMCvozZBj8jCq6o27nk,https://api.spotify.com/v1/audio-analysis/0cTwMCvozZBj8jCq6o27nk,236735,4,Come Dancing,1983
63,0.746,0.895,5,-5.381,1,0.0658,0.102,0.000242,0.0594,0.753,115.693,audio_features,4LxNjTEnb4uh1gUg1Y5Ycp,spotify:track:4LxNjTEnb4uh1gUg1Y5Ycp,https://api.spotify.com/v1/tracks/4LxNjTEnb4uh1gUg1Y5Ycp,https://api.spotify.com/v1/audio-analysis/4LxNjTEnb4uh1gUg1Y5Ycp,225840,4,"Promises, Promises",1983
64,0.567,0.726,6,-4.705,1,0.0309,0.216,0.0,0.12,0.319,141.92,audio_features,0jcZ1uIHmvh6Is9T6hXOUk,spotify:track:0jcZ1uIHmvh6Is9T6hXOUk,https://api.spotify.com/v1/tracks/0jcZ1uIHmvh6Is9T6hXOUk,https://api.spotify.com/v1/audio-analysis/0jcZ1uIHmvh6Is9T6hXOUk,190720,4,The Other Guy,1983
65,0.388,0.72,7,-5.541,1,0.033,0.202,0.000288,0.283,0.554,141.283,audio_features,01MXkFA8sL7at6txavDErt,spotify:track:01MXkFA8sL7at6txavDErt,https://api.spotify.com/v1/tracks/01MXkFA8sL7at6txavDErt,https://api.spotify.com/v1/audio-analysis/01MXkFA8sL7at6txavDErt,341747,4,Making Love Out of Nothing at All,1983
66,0.716,0.652,4,-5.4,0,0.131,0.114,0.0,0.147,0.361,74.951,audio_features,6hUtCY7fr6oO85KQFIGk8v,spotify:track:6hUtCY7fr6oO85KQFIGk8v,https://api.spotify.com/v1/tracks/6hUtCY7fr6oO85KQFIGk8v,https://api.spotify.com/v1/audio-analysis/6hUtCY7fr6oO85KQFIGk8v,179227,4,Family Man,1983
67,0.847,0.922,6,-4.206,0,0.0438,0.0217,0.362,0.0623,0.899,122.195,audio_features,2kulOHR2XY6YDZCWXb38hn,spotify:track:2kulOHR2XY6YDZCWXb38hn,https://api.spotify.com/v1/tracks/2kulOHR2XY6YDZCWXb38hn,https://api.spotify.com/v1/audio-analysis/2kulOHR2XY6YDZCWXb38hn,362373,4,Wanna Be Startin' Somethin',1983
68,0.539,0.306,0,-15.067,0,0.0264,0.404,0.0,0.0608,0.0643,102.245,audio_features,7D4EtbE7LfQiH8CWj7fQoz,spotify:track:7D4EtbE7LfQiH8CWj7fQoz,https://api.spotify.com/v1/tracks/7D4EtbE7LfQiH8CWj7fQoz,https://api.spotify.com/v1/audio-analysis/7D4EtbE7LfQiH8CWj7fQoz,293307,4,I Won't Hold You Back,1983
69,0.787,0.472,2,-12.824,1,0.0832,0.221,0.000336,0.153,0.824,120.059,audio_features,1gcESexgftSuLuML57Y69q,spotify:track:1gcESexgftSuLuML57Y69q,https://api.spotify.com/v1/tracks/1gcESexgftSuLuML57Y69q,https://api.spotify.com/v1/audio-analysis/1gcESexgftSuLuML57Y69q,330643,4,All Right,1983
70,0.587,0.237,0,-18.466,1,0.0272,0.0766,0.0,0.139,0.366,84.764,audio_features,5eaK7PLGwyDXmHfTdWZZuE,spotify:track:5eaK7PLGwyDXmHfTdWZZuE,https://api.spotify.com/v1/tracks/5eaK7PLGwyDXmHfTdWZZuE,https://api.spotify.com/v1/audio-analysis/5eaK7PLGwyDXmHfTdWZZuE,211933,4,Straight from the Heart,1983
71,0.901,0.136,8,-16.127,0,0.102,0.667,0.354,0.109,0.643,150.076,audio_features,7EAMXbLcL0qXmciM5SwMh2,spotify:track:7EAMXbLcL0qXmciM5SwMh2,https://api.spotify.com/v1/tracks/7EAMXbLcL0qXmciM5SwMh2,https://api.spotify.com/v1/audio-analysis/7EAMXbLcL0qXmciM5SwMh2,211140,4,Heart to Heart,1983
72,0.771,0.68,11,-5.881,0,0.224,0.277,1.18e-05,0.682,0.808,119.952,audio_features,4NeOWqHmlrGRuBvsLJC9rL,spotify:track:4NeOWqHmlrGRuBvsLJC9rL,https://api.spotify.com/v1/tracks/4NeOWqHmlrGRuBvsLJC9rL,https://api.spotify.com/v1/audio-analysis/4NeOWqHmlrGRuBvsLJC9rL,276160,4,My Love,1983
73,0.504,0.904,6,-6.863,1,0.179,0.356,0.121,0.14,0.772,176.808,audio_features,1jDJFeK9x3OZboIAHsY9k2,spotify:track:1jDJFeK9x3OZboIAHsY9k2,https://api.spotify.com/v1/tracks/1jDJFeK9x3OZboIAHsY9k2,https://api.spotify.com/v1/audio-analysis/1jDJFeK9x3OZboIAHsY9k2,183440,4,I'm Still Standing,1983
74,0.495,0.772,9,-11.164,1,0.0535,0.00658,6.27e-06,0.182,0.56,153.743,audio_features,1pB5Y2BPLez1J49KKKewUE,spotify:track:1pB5Y2BPLez1J49KKKewUE,https://api.spotify.com/v1/tracks/1pB5Y2BPLez1J49KKKewUE,https://api.spotify.com/v1/audio-analysis/1pB5Y2BPLez1J49KKKewUE,239000,4,Hot Girls in Love,1983
75,0.7,0.618,11,-4.593,1,0.0261,0.232,2.65e-05,0.072,0.937,106.061,audio_features,1ArdfXwdvwzapms9p1wxEb,spotify:track:1ArdfXwdvwzapms9p1wxEb,https://api.spotify.com/v1/tracks/1ArdfXwdvwzapms9p1wxEb,https://api.spotify.com/v1/audio-analysis/1ArdfXwdvwzapms9p1wxEb,286973,4,It's a Mistake,1983
76,0.825,0.759,7,-13.983,1,0.0769,0.249,0.0,0.348,0.769,112.611,audio_features,2QaTacWkV0bC68QYNCI3k6,spotify:track:2QaTacWkV0bC68QYNCI3k6,https://api.spotify.com/v1/tracks/2QaTacWkV0bC68QYNCI3k6,https://api.spotify.com/v1/audio-analysis/2QaTacWkV0bC68QYNCI3k6,156173,4,I'll Tumble 4 Ya,1983
77,0.452,0.674,5,-5.636,0,0.0355,0.151,1.09e-06,0.094,0.428,187.159,audio_features,6ABtlkvl08XQo6Xu24FJaf,spotify:track:6ABtlkvl08XQo6Xu24FJaf,https://api.spotify.com/v1/tracks/6ABtlkvl08XQo6Xu24FJaf,https://api.spotify.com/v1/audio-analysis/6ABtlkvl08XQo6Xu24FJaf,352587,4,All This Love,1983
78,0.586,0.574,4,-10.83,1,0.0312,0.135,0.0,0.169,0.739,146.738,audio_features,3OghNV9ZOUbAj62CZptOEP,spotify:track:3OghNV9ZOUbAj62CZptOEP,https://api.spotify.com/v1/tracks/3OghNV9ZOUbAj62CZptOEP,https://api.spotify.com/v1/audio-analysis/3OghNV9ZOUbAj62CZptOEP,211227,4,Your Love Is Driving Me Crazy,1983
79,0.466,0.588,5,-10.666,0,0.0812,0.285,9.94e-06,0.0535,0.882,156.131,audio_features,22ML0MuFKfw16WejbxsLOy,spotify:track:22ML0MuFKfw16WejbxsLOy,https://api.spotify.com/v1/tracks/22ML0MuFKfw16WejbxsLOy,https://api.spotify.com/v1/audio-analysis/22ML0MuFKfw16WejbxsLOy,209360,4,Heartbreaker,1983
80,0.202,0.644,11,-5.212,1,0.0324,0.0979,0.0,0.109,0.252,85.04,audio_features,57ebBLITHpRgRKGrlbxMZS,spotify:track:57ebBLITHpRgRKGrlbxMZS,https://api.spotify.com/v1/tracks/57ebBLITHpRgRKGrlbxMZS,https://api.spotify.com/v1/audio-analysis/57ebBLITHpRgRKGrlbxMZS,267080,5,Faithfully,1983
81,0.579,0.223,11,-20.208,1,0.0364,0.0439,0.00232,0.0613,0.532,159.696,audio_features,2KY0QUeRY3IPuJI1gyU9BJ,spotify:track:2KY0QUeRY3IPuJI1gyU9BJ,https://api.spotify.com/v1/tracks/2KY0QUeRY3IPuJI1gyU9BJ,https://api.spotify.com/v1/audio-analysis/2KY0QUeRY3IPuJI1gyU9BJ,268200,4,Steppin' Out,1983
82,0.689,0.497,2,-14.377,1,0.0319,0.263,5.6e-06,0.218,0.639,114.034,audio_features,4XcUFQNTiX4IHmA4K51snP,spotify:track:4XcUFQNTiX4IHmA4K51snP,https://api.spotify.com/v1/tracks/4XcUFQNTiX4IHmA4K51snP,https://api.spotify.com/v1/audio-analysis/4XcUFQNTiX4IHmA4K51snP,212893,4,Take Me to Heart,1983
83,0.525,0.931,9,-5.593,1,0.0583,0.00831,0.0,0.106,0.75,89.9,audio_features,5x5FUXjs53WbPuTwT6WD8d,spotify:track:5x5FUXjs53WbPuTwT6WD8d,https://api.spotify.com/v1/tracks/5x5FUXjs53WbPuTwT6WD8d,https://api.spotify.com/v1/audio-analysis/5x5FUXjs53WbPuTwT6WD8d,194067,4,(She's) Sexy + 17,1983
84,0.435,0.352,2,-7.815,0,0.0371,0.814,0.0,0.247,0.345,85.82,audio_features,4Sav8RLaXMBpTZX6xNPj0K,spotify:track:4Sav8RLaXMBpTZX6xNPj0K,https://api.spotify.com/v1/tracks/4Sav8RLaXMBpTZX6xNPj0K,https://api.spotify.com/v1/audio-analysis/4Sav8RLaXMBpTZX6xNPj0K,178233,3,Try Again,1983
85,0.651,0.866,0,-9.069,1,0.0317,0.0517,5.95e-05,0.121,0.962,149.258,audio_features,0iR5u87eNaxH9VQXQLQ7Db,spotify:track:0iR5u87eNaxH9VQXQLQ7Db,https://api.spotify.com/v1/tracks/0iR5u87eNaxH9VQXQLQ7Db,https://api.spotify.com/v1/audio-analysis/0iR5u87eNaxH9VQXQLQ7Db,303680,4,Dead Giveaway,1983
86,0.522,0.74,9,-6.496,1,0.0284,0.0286,0.00126,0.145,0.639,139.031,audio_features,26lCNg8WekUoDbLhEbUyXZ,spotify:track:26lCNg8WekUoDbLhEbUyXZ,https://api.spotify.com/v1/tracks/26lCNg8WekUoDbLhEbUyXZ,https://api.spotify.com/v1/audio-analysis/26lCNg8WekUoDbLhEbUyXZ,259747,4,Lawyers in Love,1983
87,0.785,0.44,10,-6.566,1,0.0401,0.0263,2.03e-06,0.122,0.22,118.089,audio_features,3JX0dOCIAiaR8MP3ryXWuM,spotify:track:3JX0dOCIAiaR8MP3ryXWuM,https://api.spotify.com/v1/tracks/3JX0dOCIAiaR8MP3ryXWuM,https://api.spotify.com/v1/audio-analysis/3JX0dOCIAiaR8MP3ryXWuM,216961,4,What About Me,1983
